date,maxTemp,minTemp,rainfall,morningHumidity,eveningHumidity
2011-01-29,20.9,2.6,0.0,95.6,62.8
2011-01-30,21.2,1.9,0.0,96.8,53.1
2011-01-31,22.5,3.9,0.0,95.8,53.4
2011-02-01,21.5,2.9,0.0,93.7,60.7
2011-02-02,21.0,4.5,0.0,97.2,61.9
2011-02-03,24.6,3.0,0.0,100.0,49.2
2011-02-04,26.5,4.0,0.0,91.5,52.8
2011-02-05,24.6,4.2,0.0,88.5,56.6
2011-02-06,24.9,5.0,0.0,97.4,52.0
2011-02-07,26.5,5.5,0.0,94.9,35.2
2011-02-08,26.7,5.0,0.0,83.9,33.2
2011-02-09,26.0,5.0,0.0,91.5,38.3
2011-02-10,25.2,5.0,0.0,94.7,46.1
2011-02-11,25.5,5.5,0.0,91.0,54.3
2011-02-12,22.8,5.4,0.0,93.7,64.0
2011-02-13,24.6,10.8,0.0,88.5,65.0
2011-02-14,27.5,7.0,0.0,97.5,39.2
2011-02-15,21.7,9.4,2.7,97.7,61.5
2011-02-16,10.0,8.0,14.4,95.0,94.7
2011-02-17,22.5,3.6,31.3,100.0,78.3
2011-02-18,23.1,4.0,0.0,96.0,63.9
2011-02-19,22.6,5.5,0.0,95.9,60.8
2011-02-20,23.7,5.0,0.0,95.8,63.4
2011-02-21,24.0,6.2,0.0,96.0,87.9
2011-02-22,23.0,3.5,6.5,97.4,53.8
2011-02-23,25.4,4.7,0.0,97.4,55.3
2011-02-24,25.7,5.3,0.0,100.0,57.4
2011-02-25,19.7,7.4,0.0,84.0,61.0
2011-02-26,24.5,4.5,0.0,82.8,46.7
2011-02-27,25.0,3.8,0.0,88.1,38.9
2011-02-28,26.3,4.2,0.0,89.1,40.6
2011-03-01,28.2,4.8,0.0,67.0,42.2
2011-03-02,28.3,7.6,0.0,77.4,43.9
2011-03-03,28.3,8.5,0.0,75.8,46.1
2011-03-04,25.5,8.0,0.0,75.1,36.8
2011-03-05,28.3,6.4,0.0,79.0,28.9
2011-03-06,29.7,6.6,0.0,71.8,26.9
2011-03-07,30.0,6.7,0.0,67.9,43.6
2011-03-08,28.5,8.6,0.0,82.2,51.8
2011-03-09,16.0,9.4,0.0,82.0,60.7
2011-03-10,27.4,4.5,0.0,82.3,28.5
2011-03-11,24.2,5.0,0.0,70.9,35.2
2011-03-12,26.5,5.0,0.0,70.9,44.7
2011-03-13,27.0,6.4,0.0,74.6,43.2
2011-03-14,24.4,7.8,0.0,77.7,51.8
2011-03-15,30.0,8.3,0.0,88.5,51.3
2011-03-16,30.0,9.1,0.0,79.4,37.6
2011-03-17,27.9,10.4,0.0,72.9,59.4
2011-03-18,22.4,14.5,0.4,82.9,65.3
2011-03-19,27.1,12.9,2.1,93.7,56.7
2011-03-20,28.7,12.6,0.0,89.7,42.3
2011-03-21,27.7,9.3,5.8,80.3,42.3
2011-03-22,31.0,9.0,0.0,70.2,39.2
2011-03-23,30.3,10.1,0.0,68.6,40.8
2011-03-24,29.1,10.6,0.0,64.5,29.9
2011-03-25,29.5,9.5,0.0,56.2,35.8
2011-03-26,28.8,9.4,0.0,62.2,48.7
2011-03-27,24.7,10.8,0.0,68.9,56.5
2011-03-28,19.6,7.5,0.7,80.1,86.2
2011-03-29,22.6,13.0,7.0,82.0,77.6
2011-03-30,27.9,11.0,0.4,82.2,51.8
2011-03-31,27.5,11.0,0.0,82.0,72.5
2011-04-01,27.4,11.5,2.7,85.9,64.5
2011-04-02,28.9,11.0,0.0,75.1,49.8
2011-04-03,28.4,11.0,0.0,78.4,56.2
2011-04-04,27.6,11.0,0.7,82.3,58.6
2011-04-05,28.4,9.0,0.0,70.9,57.7
2011-04-06,27.7,9.0,0.0,63.3,69.7
2011-04-07,29.9,9.0,0.0,51.0,30.9
2011-04-08,29.5,11.4,0.0,55.7,26.3
2011-04-09,31.0,10.4,0.0,44.7,43.0
2011-04-10,28.7,12.3,0.0,56.7,70.0
2011-04-11,29.5,10.0,1.8,75.8,46.0
2011-04-12,27.6,11.7,0.0,67.7,70.1
2011-04-13,24.5,11.8,12.9,95.6,73.4
2011-04-14,24.5,11.2,2.4,97.8,59.0
2011-04-15,26.7,9.9,0.2,70.9,64.3
2011-04-16,30.2,13.4,0.0,71.6,44.6
2011-04-17,31.5,15.0,0.0,58.3,52.3
2011-04-18,30.5,15.6,0.0,68.3,43.3
2011-04-19,24.6,14.6,0.2,64.9,79.5
2011-04-20,29.5,11.3,5.0,69.8,38.2
2011-04-21,30.6,11.0,0.0,50.4,26.3
2011-04-22,30.5,10.6,0.0,44.5,27.0
2011-04-23,30.0,10.0,0.0,46.2,38.1
2011-04-24,29.4,12.5,0.0,61.2,37.6
2011-04-25,27.4,13.4,0.0,68.1,84.9
2011-04-26,29.0,10.3,4.2,83.9,48.7
2011-04-27,30.4,13.4,0.0,64.9,77.5
2011-04-28,30.9,14.3,1.0,68.9,74.6
2011-04-29,29.5,16.1,16.2,88.1,60.6
2011-04-30,25.7,16.7,9.5,90.7,65.1
2011-05-01,29.2,15.0,15.7,69.2,64.9
2011-05-02,29.5,14.7,11.8,83.3,49.5
2011-05-03,29.0,15.7,0.0,74.4,82.3
2011-05-04,29.0,15.1,2.0,72.0,75.2
2011-05-05,30.6,16.2,0.5,73.1,91.2
2011-05-06,29.5,16.1,12.5,77.6,62.8
2011-05-07,27.0,15.0,27.7,77.6,69.1
2011-05-08,28.7,12.8,0.3,73.8,77.9
2011-05-09,30.0,12.3,12.3,92.3,55.5
2011-05-10,29.4,15.4,0.0,80.3,65.8
2011-05-11,27.3,15.4,1.0,72.5,81.2
2011-05-12,25.5,15.0,23.5,92.4,78.8
2011-05-13,30.0,16.2,9.5,96.2,62.1
2011-05-14,28.5,15.1,0.0,71.8,62.5
2011-05-15,30.8,16.0,0.0,70.1,53.8
2011-05-16,31.4,17.5,0.0,72.6,50.9
2011-05-17,31.2,19.4,0.0,72.1,65.5
2011-05-18,29.0,18.8,0.0,78.7,89.0
2011-05-19,27.5,15.0,15.8,87.1,82.8
2011-05-20,28.5,16.7,13.4,89.1,71.7
2011-05-21,28.0,15.8,16.3,73.5,64.3
2011-05-22,29.5,17.0,0.0,68.3,48.4
2011-05-23,30.2,16.5,0.0,68.6,50.5
2011-05-24,28.4,17.7,0.0,89.3,70.4
2011-05-25,29.0,19.0,0.0,81.1,65.1
2011-05-26,27.2,20.0,0.0,93.9,61.6
2011-05-27,30.5,12.3,0.0,74.7,71.0
2011-05-28,28.5,17.8,2.0,93.6,53.1
2011-05-29,28.5,16.0,0.0,85.9,71.9
2011-05-30,27.2,18.2,0.4,80.8,66.6
2011-05-31,27.0,17.7,2.7,83.1,75.9
2011-06-01,29.0,16.7,5.3,77.2,52.7
2011-06-02,30.8,19.4,3.9,83.6,50.5
2011-06-03,30.6,18.5,0.3,71.4,53.2
2011-06-04,30.5,17.0,0.0,69.2,48.6
2011-06-05,31.0,17.1,0.0,65.1,66.6
2011-06-06,32.4,18.0,0.0,68.0,56.6
2011-06-07,28.5,16.8,5.6,77.5,69.0
2011-06-08,28.3,16.2,0.0,72.9,71.0
2011-06-09,27.2,17.3,3.2,80.0,59.5
2011-06-10,28.7,17.5,0.0,69.6,52.9
2011-06-11,29.8,17.0,0.0,87.0,62.6
2011-06-12,31.0,19.1,0.0,64.7,86.7
2011-06-13,29.5,19.5,10.8,83.5,70.4
2011-06-14,30.5,18.5,33.9,91.6,70.6
2011-06-15,30.5,19.5,0.2,89.9,68.9
2011-06-16,30.8,19.0,40.8,78.9,91.6
2011-06-17,31.2,20.5,34.4,89.9,63.4
2011-06-18,25.3,20.2,23.0,96.5,81.7
2011-06-19,23.0,20.0,5.3,95.6,93.1
2011-06-20,30.5,20.0,13.7,91.4,66.5
2011-06-21,31.2,19.4,0.0,67.1,69.8
2011-06-22,30.9,20.2,0.0,67.0,69.0
2011-06-23,30.5,20.8,0.0,73.6,68.6
2011-06-24,30.2,21.6,0.5,81.2,86.9
2011-06-25,28.7,19.6,34.9,95.6,93.2
2011-06-26,30.5,21.0,20.3,83.8,88.4
2011-06-27,30.2,19.2,15.4,80.8,75.2
2011-06-28,28.2,20.2,22.3,83.0,72.8
2011-06-29,27.6,20.0,10.6,82.4,88.3
2011-06-30,25.6,20.0,21.6,79.5,91.4
2011-07-01,27.3,19.2,64.6,96.5,76.0
2011-07-02,28.5,20.5,40.1,96.5,79.4
2011-07-03,28.5,20.6,7.8,95.6,88.5
2011-07-04,28.2,20.6,12.4,83.8,74.5
2011-07-05,26.7,20.7,2.8,94.8,82.5
2011-07-06,27.5,19.6,4.5,80.7,83.6
2011-07-07,25.0,20.0,11.3,96.5,88.3
2011-07-08,29.7,19.9,8.4,74.0,72.4
2011-07-09,30.6,20.0,0.0,73.2,68.6
2011-07-10,31.3,21.0,0.0,81.0,81.8
2011-07-11,29.7,21.0,4.2,70.8,85.0
2011-07-12,29.8,20.5,26.4,80.8,76.3
2011-07-13,27.2,20.9,0.0,79.7,86.2
2011-07-14,28.0,20.0,64.5,99.1,76.1
2011-07-15,30.4,20.3,23.2,80.6,78.1
2011-07-16,29.6,20.3,14.2,85.6,77.1
2011-07-17,31.2,19.6,0.0,79.8,67.1
2011-07-18,30.8,20.0,1.2,80.8,71.5
2011-07-19,29.6,21.2,1.2,84.0,84.0
2011-07-20,26.2,20.7,73.4,95.7,84.3
2011-07-21,30.0,20.7,0.5,87.1,75.2
2011-07-22,28.6,21.1,2.5,87.2,87.5
2011-07-23,29.2,20.2,1.0,83.8,70.4
2011-07-24,29.0,20.4,0.3,83.7,82.8
2011-07-25,31.0,20.9,0.0,75.6,83.9
2011-07-26,27.0,21.0,6.7,94.0,86.8
2011-07-27,26.5,20.8,5.0,96.5,86.6
2011-07-28,26.7,20.4,14.7,83.0,88.5
2011-07-29,26.0,20.5,37.2,94.8,84.1
2011-07-30,28.0,20.8,7.0,90.0,77.3
2011-07-31,29.5,20.8,2.7,89.9,65.1
2011-08-01,31.7,20.3,0.7,81.0,84.3
2011-08-02,28.1,21.8,0.8,89.5,86.4
2011-08-03,31.0,20.4,9.8,91.6,67.0
2011-08-04,29.8,21.0,0.0,85.3,84.3
2011-08-05,30.5,20.6,24.6,90.1,76.9
2011-08-06,30.2,20.0,17.8,91.7,88.4
2011-08-07,29.4,20.0,38.4,88.5,90.1
2011-08-08,29.0,20.5,10.5,83.9,70.4
2011-08-09,30.2,20.2,7.0,66.8,81.4
2011-08-10,30.0,21.0,0.0,91.5,77.5
2011-08-11,27.7,19.6,7.8,92.4,90.0
2011-08-12,29.7,19.7,16.5,94.8,79.8
2011-08-13,30.6,19.0,6.1,88.5,87.1
2011-08-14,29.6,19.8,2.5,86.8,82.8
2011-08-15,28.7,19.5,1.8,80.7,73.2
2011-08-16,30.0,20.2,1.5,89.9,75.5
2011-08-17,26.0,20.0,0.4,76.0,88.2
2011-08-18,27.3,19.5,6.7,75.8,86.6
2011-08-19,25.0,19.2,14.5,96.4,88.1
2011-08-20,29.8,19.2,13.7,94.7,87.6
2011-08-21,32.1,20.0,3.0,84.1,67.2
2011-08-22,28.5,20.0,1.7,91.4,80.9
2011-08-23,26.0,19.5,20.2,94.6,83.9
2011-08-24,29.6,20.2,14.9,89.2,77.1
2011-08-25,31.4,20.4,6.4,91.3,61.8
2011-08-26,29.8,19.4,19.7,86.1,73.1
2011-08-27,31.0,19.6,6.4,83.7,75.9
2011-08-28,31.0,19.4,3.5,88.3,82.2
2011-08-29,30.6,20.2,5.8,80.6,83.5
2011-08-30,31.0,20.1,0.0,79.3,79.2
2011-08-31,30.4,19.6,2.7,83.9,74.4
2011-09-01,30.7,19.5,3.1,76.2,76.9
2011-09-02,31.4,19.6,0.0,79.9,65.4
2011-09-03,31.2,18.5,0.0,85.0,76.2
2011-09-04,31.3,19.0,1.2,88.3,91.2
2011-09-05,30.2,18.3,10.5,92.0,71.6
2011-09-06,29.0,18.6,0.0,91.3,83.9
2011-09-07,26.5,19.6,27.0,88.1,73.7
2011-09-08,29.2,19.6,6.3,90.6,72.5
2011-09-09,28.8,20.5,3.4,90.0,91.5
2011-09-10,30.0,20.0,3.0,87.4,82.2
2011-09-11,30.2,18.4,0.0,89.6,73.7
2011-09-12,31.0,19.4,15.0,83.8,68.7
2011-09-13,29.4,20.0,0.5,82.5,87.2
2011-09-14,30.0,20.0,2.8,91.5,76.4
2011-09-15,29.0,20.0,0.0,80.8,64.4
2011-09-16,29.2,20.0,0.0,85.9,74.2
2011-09-17,30.3,19.2,6.6,91.3,76.2
2011-09-18,30.4,19.8,0.0,83.6,93.1
2011-09-19,27.5,19.0,43.5,87.1,84.7
2011-09-20,24.4,19.8,5.2,93.0,86.4
2011-09-21,24.0,19.6,4.0,97.3,83.6
2011-09-22,28.7,18.0,1.0,80.6,81.5
2011-09-23,27.0,19.7,2.5,91.4,96.5
2011-09-24,23.7,19.0,7.5,92.2,88.3
2011-09-25,27.5,19.7,8.4,91.4,86.1
2011-09-26,18.3,17.4,57.0,96.1,96.1
2011-09-27,26.5,17.0,38.0,74.1,83.2
2011-09-28,27.8,18.0,38.8,93.7,91.0
2011-09-29,28.5,17.9,27.5,84.7,87.6
2011-09-30,30.0,17.0,5.2,84.6,75.3
2011-10-01,31.2,16.6,0.7,82.7,82.3
2011-10-02,29.5,15.8,0.1,96.3,88.7
2011-10-03,27.3,16.3,8.9,85.6,76.2
2011-10-04,29.2,15.0,0.1,94.3,63.9
2011-10-05,30.0,16.0,0.0,90.7,71.3
2011-10-06,30.3,16.5,0.0,81.8,65.1
2011-10-07,29.8,15.4,0.0,81.8,62.8
2011-10-08,29.6,15.7,0.0,79.3,64.8
2011-10-09,29.6,14.0,0.0,74.3,61.4
2011-10-10,29.4,14.4,0.0,85.6,54.5
2011-10-11,29.4,13.0,0.0,90.1,64.4
2011-10-12,30.0,13.6,0.0,74.1,62.0
2011-10-13,30.0,14.3,0.0,83.0,69.0
2011-10-14,30.0,17.0,0.0,89.0,69.7
2011-10-15,29.3,17.5,0.0,75.2,75.6
2011-10-16,28.0,17.6,0.0,82.6,66.7
2011-10-17,28.8,16.0,0.0,83.2,74.0
2011-10-18,28.0,15.0,0.0,97.9,75.2
2011-10-19,28.0,14.6,0.0,79.1,64.9
2011-10-20,26.5,12.6,0.0,76.5,67.1
2011-10-21,26.0,15.9,0.0,87.7,73.7
2011-10-22,26.7,11.4,0.0,90.1,81.3
2011-10-23,26.4,11.6,3.1,75.8,60.4
2011-10-24,26.4,11.7,0.0,90.0,66.9
2011-10-25,27.2,11.8,0.0,88.1,73.9
2011-10-26,26.3,13.4,0.0,81.4,73.5
2011-10-27,25.3,10.4,0.1,81.9,65.0
2011-10-28,25.9,11.5,0.0,90.7,72.5
2011-10-29,25.8,11.6,0.0,95.8,75.0
2011-10-30,25.5,12.0,0.0,96.8,73.3
2011-10-31,24.5,11.5,0.0,89.5,79.0
2011-11-01,23.3,10.4,0.0,85.3,51.7
2011-11-02,19.0,9.2,0.0,83.7,77.2
2011-11-03,22.5,12.2,0.0,90.4,79.0
2011-11-04,22.5,11.6,0.0,91.4,79.0
2011-11-05,23.3,11.0,0.0,87.1,87.6
2011-11-06,21.6,10.8,0.0,96.6,69.5
2011-11-07,21.5,12.7,9.0,91.6,84.7
2011-11-08,25.6,8.8,0.0,95.6,65.0
2011-11-09,27.0,8.7,0.0,96.6,65.0
2011-11-10,25.6,8.5,0.0,85.3,72.5
2011-11-11,24.0,11.0,0.0,76.4,75.8
2011-11-12,24.0,12.0,0.0,91.5,86.1
2011-11-13,18.3,13.4,0.4,94.7,88.1
2011-11-14,21.5,9.6,0.0,95.3,79.5
2011-11-15,21.8,10.5,0.0,96.6,76.8
2011-11-16,20.5,10.4,0.0,82.3,75.8
2011-11-17,18.0,11.7,3.5,96.6,85.5
2011-11-18,18.5,10.9,0.0,93.2,72.0
2011-11-19,21.6,8.6,0.0,95.3,75.5
2011-11-20,23.6,7.3,0.0,96.5,64.5
2011-11-21,23.5,7.0,0.0,94.2,63.0
2011-11-22,23.5,6.8,0.0,96.2,63.0
2011-11-23,24.2,7.1,0.0,97.5,64.0
2011-11-24,23.6,8.0,0.0,97.7,59.8
2011-11-25,23.0,7.0,0.0,96.5,62.5
2011-11-26,22.3,6.2,0.0,92.6,63.2
2011-11-27,23.3,7.0,0.0,96.1,70.9
2011-11-28,22.0,7.0,0.0,91.4,74.8
2011-11-29,21.8,8.4,0.0,96.4,70.8
2011-11-30,22.0,10.1,0.0,94.3,70.1
2011-12-01,22.7,9.7,0.0,96.4,66.8
2011-12-02,22.3,7.6,0.0,98.8,57.6
2011-12-03,17.8,6.5,0.0,95.0,68.2
2011-12-04,20.4,6.7,0.0,96.1,73.9
2011-12-05,20.9,8.2,0.0,96.4,76.4
2011-12-06,20.5,8.6,0.0,96.4,77.4
2011-12-07,20.7,6.6,0.0,98.7,74.3
2011-12-08,20.5,6.6,0.0,97.4,70.9
2011-12-09,20.7,7.0,0.0,100.0,79.7
2011-12-10,18.7,6.7,0.0,98.7,54.8
2011-12-11,18.5,3.8,0.0,95.6,68.1
2011-12-12,17.7,2.6,0.0,97.2,65.2
2011-12-13,17.3,2.7,0.0,91.5,71.3
2011-12-14,17.0,2.5,0.0,96.8,67.1
2011-12-15,17.0,3.0,0.0,97.2,68.9
2011-12-16,17.6,3.0,0.0,97.1,72.9
2011-12-17,16.0,3.0,0.0,97.0,76.5
2011-12-18,17.3,3.8,0.0,97.2,69.4
2011-12-19,18.2,3.0,0.0,97.0,66.1
2011-12-20,18.0,2.7,0.0,95.6,22.5
2011-12-21,18.0,2.2,0.0,96.8,68.1
2011-12-22,17.4,1.5,0.0,97.0,62.1
2011-12-23,18.5,1.5,0.0,98.5,65.2
2011-12-24,19.3,2.7,0.0,91.4,59.0
2011-12-25,17.9,2.0,0.0,100.0,68.1
2011-12-26,18.5,2.4,0.0,95.7,61.1
2011-12-27,18.7,2.7,0.0,97.1,59.5
2011-12-28,18.8,3.2,0.0,94.5,59.5
2011-12-29,18.8,2.6,0.0,95.5,59.5
2011-12-30,18.8,1.8,0.0,95.5,44.7
2011-12-31,20.3,1.0,0.0,90.6,36.9
2012-01-01,12.7,3.2,0.0,90.0,65.9
2012-01-02,14.9,7.0,9.9,97.4,82.0
2012-01-03,13.0,6.8,0.3,94.7,81.4
2012-01-04,16.2,3.9,0.0,83.3,77.7
2012-01-05,16.2,3.0,0.0,100.0,77.7
2012-01-06,17.2,5.0,0.0,97.2,75.7
2012-01-07,17.5,3.5,0.0,97.0,77.7
2012-01-08,15.5,3.4,0.0,97.0,58.8
2012-01-09,17.7,4.0,0.0,92.8,89.6
2012-01-10,15.4,4.7,7.6,98.5,76.9
2012-01-11,17.0,2.0,0.0,96.8,65.9
2012-01-12,15.3,1.7,0.0,96.9,71.1
2012-01-13,15.6,1.5,0.0,96.9,64.7
2012-01-14,16.8,0.0,0.0,90.3,65.7
2012-01-15,17.5,0.6,0.0,96.7,62.9
2012-01-16,13.0,2.0,0.0,98.5,76.5
2012-01-17,18.0,2.7,0.0,95.3,54.5
2012-01-18,17.2,0.8,0.0,96.7,54.1
2012-01-19,18.0,1.0,0.0,81.6,44.7
2012-01-20,18.2,2.7,0.0,88.7,69.6
2012-01-21,17.9,2.0,0.0,95.5,58.3
2012-01-22,19.5,1.0,0.0,96.8,64.3
2012-01-23,19.2,4.2,0.0,86.5,54.9
2012-01-24,19.8,1.4,0.0,91.0,59.5
2012-01-25,20.0,3.8,0.0,94.4,62.1
2012-01-26,20.7,2.4,0.0,93.8,38.6
2012-01-27,20.2,2.7,0.0,93.8,65.0
2012-01-28,19.7,2.5,0.0,95.6,52.0
2012-01-29,20.5,1.7,0.0,95.3,59.0
2012-01-30,20.5,1.4,0.0,95.4,53.3
2012-01-31,20.5,2.0,0.0,95.4,49.2
2012-02-01,20.5,2.3,0.0,95.4,53.8
2012-02-02,20.5,1.3,0.0,96.7,51.7
2012-02-03,21.2,2.7,0.0,84.3,65.9
2012-02-04,22.2,3.8,0.0,97.1,59.5
2012-02-05,23.2,5.4,0.0,95.8,46.9
2012-02-06,23.8,4.5,0.0,90.8,35.5
2012-02-07,25.7,3.5,0.0,86.8,35.9
2012-02-08,11.5,9.6,12.2,95.1,97.6
2012-02-09,18.6,6.0,29.3,97.3,71.3
2012-02-10,21.7,3.0,0.0,100.0,55.1
2012-02-11,20.4,4.2,0.0,94.5,77.1
2012-02-12,21.0,2.8,0.0,95.8,55.8
2012-02-13,18.5,3.5,0.0,97.2,77.7
2012-02-14,21.2,3.8,0.3,94.3,53.1
2012-02-15,20.6,7.8,0.0,88.0,52.3
2012-02-16,20.0,4.3,0.0,94.6,53.1
2012-02-17,23.8,6.3,0.0,78.0,46.2
2012-02-18,24.5,6.2,0.0,92.6,49.1
2012-02-19,25.2,4.8,0.0,87.0,58.3
2012-02-20,23.5,6.4,0.0,97.5,68.9
2012-02-21,24.0,8.6,0.0,95.3,62.4
2012-02-22,24.8,6.7,0.0,96.3,44.7
2012-02-23,28.0,6.4,0.0,90.3,25.1
2012-02-24,26.5,5.5,0.0,81.9,31.7
2012-02-25,27.5,5.0,0.0,65.7,23.5
2012-02-26,26.8,5.5,0.0,63.1,27.4
2012-02-27,26.6,5.5,0.0,61.7,55.0
2012-02-28,24.9,7.2,0.0,90.5,44.5
2012-02-29,23.8,7.5,0.0,79.7,50.7
2012-03-01,23.5,6.0,0.0,85.0,44.3
2012-03-02,23.8,4.5,0.0,72.7,46.6
2012-03-03,22.7,5.0,0.0,76.1,43.4
2012-03-04,24.4,5.3,0.0,84.7,54.4
2012-03-05,25.0,7.3,0.0,86.1,55.5
2012-03-06,27.0,7.8,0.0,84.7,34.9
2012-03-07,26.2,8.0,0.0,76.5,39.9
2012-03-08,26.0,6.5,0.0,65.5,37.3
2012-03-09,24.8,5.5,0.0,73.0,36.2
2012-03-10,24.8,5.0,0.0,48.4,33.3
2012-03-11,27.5,2.8,0.0,58.9,17.0
2012-03-12,25.8,3.5,0.0,48.7,31.4
2012-03-13,21.6,11.7,0.0,56.5,60.1
2012-03-14,24.2,6.2,7.8,95.1,56.9
2012-03-15,23.5,6.5,0.0,90.2,53.5
2012-03-16,24.5,5.4,7.4,83.6,52.6
2012-03-17,25.2,7.2,0.0,82.0,57.4
2012-03-18,23.7,8.6,0.0,82.9,61.3
2012-03-19,26.3,10.0,0.0,74.6,53.4
2012-03-20,28.6,10.4,0.0,80.9,47.5
2012-03-21,29.8,10.5,0.0,83.6,29.8
2012-03-22,31.4,10.3,0.0,63.6,37.8
2012-03-23,30.8,10.6,0.0,73.7,52.3
2012-03-24,27.0,11.2,0.0,74.5,56.0
2012-03-25,27.0,12.8,0.0,72.4,56.8
2012-03-26,28.4,12.3,0.0,74.7,49.8
2012-03-27,30.4,12.2,0.0,73.8,38.7
2012-03-28,32.2,12.0,0.0,68.1,49.8
2012-03-29,30.0,11.0,0.0,57.4,47.4
2012-03-30,29.4,11.0,0.0,71.2,36.1
2012-03-31,29.6,12.0,0.4,67.9,47.0
2012-04-01,30.2,12.4,0.0,72.2,47.6
2012-04-02,29.6,14.5,0.0,71.6,49.8
2012-04-03,27.2,14.4,0.0,86.2,93.7
2012-04-04,27.2,13.2,19.2,95.9,65.4
2012-04-05,29.0,11.8,0.2,75.1,65.0
2012-04-06,25.0,11.0,19.4,88.8,61.9
2012-04-07,26.6,11.4,0.0,77.3,53.9
2012-04-08,27.7,12.8,0.0,81.1,49.1
2012-04-09,26.3,12.5,8.2,80.5,67.4
2012-04-10,23.4,12.0,21.8,93.6,72.7
2012-04-11,24.4,14.0,8.3,95.8,60.1
2012-04-12,28.5,14.0,0.5,79.7,53.5
2012-04-13,29.0,11.0,1.0,64.9,49.0
2012-04-14,29.6,14.5,0.5,61.0,38.5
2012-04-15,23.4,12.1,0.0,65.9,52.6
2012-04-16,28.6,10.2,0.6,73.6,39.2
2012-04-17,30.0,11.4,0.0,65.0,35.0
2012-04-18,30.6,12.6,0.0,58.8,36.1
2012-04-19,29.5,14.0,0.0,54.7,43.4
2012-04-20,30.8,13.5,0.0,66.7,68.0
2012-04-21,29.2,17.0,0.0,76.8,55.4
2012-04-22,30.5,15.0,0.0,73.4,42.9
2012-04-23,29.9,12.8,0.0,58.3,33.1
2012-04-24,31.7,12.8,0.0,49.3,29.5
2012-04-25,30.5,13.0,0.0,60.1,27.9
2012-04-26,31.5,13.2,0.0,54.6,39.4
2012-04-27,30.4,13.5,0.0,62.5,36.1
2012-04-28,29.5,14.0,0.0,55.1,69.2
2012-04-29,29.5,11.0,0.4,80.5,30.1
2012-04-30,30.3,13.0,0.0,46.1,33.3
2012-05-01,30.6,11.8,0.0,44.0,46.5
2012-05-02,30.0,10.0,0.0,53.3,37.3
2012-05-03,28.6,12.0,0.0,57.6,41.0
2012-05-04,28.3,10.0,3.0,61.7,55.4
2012-05-05,26.2,14.4,0.6,69.8,47.0
2012-05-06,29.0,11.5,0.0,65.0,53.0
2012-05-07,31.5,12.5,0.0,58.3,44.8
2012-05-08,31.5,15.0,0.0,70.2,52.5
2012-05-09,29.8,15.6,0.0,58.5,81.3
2012-05-10,29.2,16.0,7.4,84.0,92.3
2012-05-11,30.5,13.3,17.3,81.6,56.6
2012-05-12,31.4,16.0,0.0,65.8,57.1
2012-05-13,31.2,15.4,1.3,78.8,58.0
2012-05-14,32.2,16.5,0.0,71.8,55.2
2012-05-15,32.6,16.0,0.0,71.7,65.2
2012-05-16,30.6,15.5,0.0,69.0,65.1
2012-05-17,33.0,15.5,0.0,56.5,68.3
2012-05-18,33.0,17.6,0.0,78.9,81.0
2012-05-19,31.6,16.6,0.6,75.6,71.0
2012-05-20,31.7,16.3,6.2,68.3,48.5
2012-05-21,33.0,16.4,0.0,67.9,47.2
2012-05-22,33.6,17.6,0.0,74.3,43.0
2012-05-23,33.3,16.4,2.4,73.5,37.9
2012-05-24,34.0,17.0,0.0,58.1,53.6
2012-05-25,34.0,19.0,0.0,72.4,59.0
2012-05-26,30.2,21.0,1.0,91.3,84.1
2012-05-27,31.2,20.6,2.4,74.5,59.3
2012-05-28,32.7,21.0,0.0,82.9,44.1
2012-05-29,33.2,19.6,0.0,71.5,62.7
2012-05-30,33.2,20.3,0.0,69.5,61.2
2012-05-31,31.8,21.0,0.0,73.4,62.6
2012-06-01,31.0,20.4,9.2,77.1,75.4
2012-06-02,29.8,17.8,12.4,81.6,60.1
2012-06-03,32.4,19.9,0.0,91.6,45.1
2012-06-04,32.2,16.7,1.8,63.0,46.8
2012-06-05,32.6,16.6,0.0,73.5,59.2
2012-06-06,32.2,17.2,0.0,60.9,53.6
2012-06-07,32.4,19.0,0.0,62.0,48.1
2012-06-08,34.2,19.8,0.0,64.1,51.5
2012-06-09,32.4,20.4,0.0,68.0,59.7
2012-06-10,33.0,19.6,0.0,64.1,44.0
2012-06-11,34.2,19.2,0.8,61.3,45.0
2012-06-12,34.0,19.8,0.0,58.7,45.8
2012-06-13,35.2,21.5,0.0,61.2,43.2
2012-06-14,33.2,20.2,1.6,63.4,57.0
2012-06-15,34.6,21.5,1.2,69.1,50.1
2012-06-16,34.4,21.6,0.0,71.0,70.4
2012-06-17,30.2,21.4,7.4,81.7,79.9
2012-06-18,28.2,21.0,3.0,75.5,88.5
2012-06-19,30.6,20.6,11.3,91.7,82.9
2012-06-20,31.4,21.6,5.7,90.2,70.7
2012-06-21,30.5,21.0,0.0,77.6,74.4
2012-06-22,28.0,21.5,7.5,85.7,83.9
2012-06-23,25.6,21.2,8.3,96.5,86.9
2012-06-24,25.5,20.4,38.5,94.8,79.8
2012-06-25,28.5,20.3,30.9,94.8,74.7
2012-06-26,30.5,21.4,0.0,79.9,76.4
2012-06-27,29.5,20.2,1.7,75.7,70.8
2012-06-28,29.9,19.6,0.0,87.5,70.9
